obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance
RANDOM,SSHAPE,LS_1x0,10,3,900,1505135,21s-20-30-33.txt,30,20,13,4348.0,13,4248.0
RANDOM,SSHAPE,LS_1x1,10,3,900,536038,21s-20-30-33.txt,30,20,12,4218.0,12,4218.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2925923,21s-20-30-33.txt,30,20,12,4092.0,12,4008.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1173151,21s-20-30-33.txt,30,20,13,4378.0,13,4378.0
RANDOM,SSHAPE,LS_1x0,10,3,900,691327,21s-20-30-34.txt,30,20,11,3914.0,11,3914.0
RANDOM,SSHAPE,LS_1x1,10,3,900,503368,21s-20-30-34.txt,30,20,12,4292.0,12,4168.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1322019,21s-20-30-34.txt,30,20,12,4106.0,12,4106.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2451635,21s-20-30-34.txt,30,20,11,3918.0,11,3918.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1448419,21s-20-30-35.txt,30,20,14,4948.0,14,4948.0
RANDOM,SSHAPE,LS_1x1,10,3,900,361760,21s-20-30-35.txt,30,20,14,4870.0,14,4870.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2865252,21s-20-30-35.txt,30,20,14,5018.0,14,5018.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1498768,21s-20-30-35.txt,30,20,14,5076.0,14,5076.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1633225,21s-20-30-36.txt,30,20,13,4460.0,13,4444.0
RANDOM,SSHAPE,LS_1x1,10,3,900,390447,21s-20-30-36.txt,30,20,13,4404.0,13,4404.0
RANDOM,SSHAPE,LS_1x2,10,3,900,2174913,21s-20-30-36.txt,30,20,12,4236.0,12,4236.0
RANDOM,SSHAPE,LS_2x2,10,3,900,1635519,21s-20-30-36.txt,30,20,13,4392.0,13,4392.0
RANDOM,SSHAPE,LS_1x0,10,3,900,804471,21s-20-30-37.txt,30,20,12,4436.0,12,4436.0
RANDOM,SSHAPE,LS_1x1,10,3,900,665588,21s-20-30-37.txt,30,20,12,4514.0,12,4436.0
RANDOM,SSHAPE,LS_1x2,10,3,900,3114828,21s-20-30-37.txt,30,20,12,4440.0,12,4440.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2141472,21s-20-30-37.txt,30,20,12,4488.0,12,4488.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1413134,21s-20-30-38.txt,30,20,13,4490.0,13,4490.0
RANDOM,SSHAPE,LS_1x1,10,3,900,650647,21s-20-30-38.txt,30,20,14,4746.0,14,4746.0
RANDOM,SSHAPE,LS_1x2,10,3,900,1904771,21s-20-30-38.txt,30,20,14,4904.0,14,4904.0
RANDOM,SSHAPE,LS_2x2,10,3,900,2007397,21s-20-30-38.txt,30,20,13,4554.0,13,4554.0
RANDOM,SSHAPE,LS_1x0,10,3,900,1337746,21s-20-30-39.txt,30,20,12,4150.0,12,4076.0
RANDOM,SSHAPE,LS_1x1,10,3,900,423578,21s-20-30-39.txt,30,20,13,4366.0,13,4314.0
