obp_algorithm,prp_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,num_batches,distance,type_experiment
G01,SSHAPE,10,3,900,1430105,63s-80-60-27.txt,60,80,20,9182,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1235594,63s-80-60-27.txt,60,80,22,9922,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7484965,63s-80-60-27.txt,60,80,20,9058,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,804451,63s-80-60-28.txt,60,80,23,10246,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,769111,63s-80-60-28.txt,60,80,21,9396,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1130257,63s-80-60-28.txt,60,80,80,22642,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1421411,63s-80-60-28.txt,60,80,20,9136,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1249706,63s-80-60-28.txt,60,80,23,10182,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7625456,63s-80-60-28.txt,60,80,21,9260,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,808541,63s-80-60-29.txt,60,80,23,9596,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,762872,63s-80-60-29.txt,60,80,20,8820,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1105149,63s-80-60-29.txt,60,80,80,21784,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1408317,63s-80-60-29.txt,60,80,20,8656,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1274232,63s-80-60-29.txt,60,80,23,9928,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7540856,63s-80-60-29.txt,60,80,20,8560,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,799422,63s-80-60-30.txt,60,80,23,10056,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,752477,63s-80-60-30.txt,60,80,20,9050,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1100243,63s-80-60-30.txt,60,80,80,22094,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1431519,63s-80-60-30.txt,60,80,20,9194,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1219482,63s-80-60-30.txt,60,80,23,10080,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7504712,63s-80-60-30.txt,60,80,20,8946,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,751995,63s-80-60-31.txt,60,80,21,9348,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,729064,63s-80-60-31.txt,60,80,19,8644,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1094697,63s-80-60-31.txt,60,80,80,21886,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1367402,63s-80-60-31.txt,60,80,19,8634,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1177408,63s-80-60-31.txt,60,80,22,9406,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7199344,63s-80-60-31.txt,60,80,19,8814,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,792595,63s-80-60-32.txt,60,80,23,9822,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,760151,63s-80-60-32.txt,60,80,20,8730,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1127734,63s-80-60-32.txt,60,80,80,21514,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1389821,63s-80-60-32.txt,60,80,20,8498,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1222947,63s-80-60-32.txt,60,80,23,9834,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7402947,63s-80-60-32.txt,60,80,20,8898,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,796876,63s-80-60-33.txt,60,80,23,9776,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,774521,63s-80-60-33.txt,60,80,20,8904,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1115759,63s-80-60-33.txt,60,80,80,22108,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1418408,63s-80-60-33.txt,60,80,20,8866,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1281232,63s-80-60-33.txt,60,80,24,9872,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7567126,63s-80-60-33.txt,60,80,20,8884,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,783486,63s-80-60-34.txt,60,80,22,9564,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,741009,63s-80-60-34.txt,60,80,20,8836,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1089742,63s-80-60-34.txt,60,80,80,21944,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1392790,63s-80-60-34.txt,60,80,19,8780,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1204437,63s-80-60-34.txt,60,80,22,9780,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,30610014,63s-80-60-34.txt,60,80,19,8448,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,761020,63s-80-60-35.txt,60,80,21,9178,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,740670,63s-80-60-35.txt,60,80,19,8426,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1069434,63s-80-60-35.txt,60,80,80,21036,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1356083,63s-80-60-35.txt,60,80,19,8262,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1162744,63s-80-60-35.txt,60,80,22,9466,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,6962712,63s-80-60-35.txt,60,80,19,8412,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,839769,63s-80-60-36.txt,60,80,23,10420,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,782823,63s-80-60-36.txt,60,80,21,9762,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1125169,63s-80-60-36.txt,60,80,80,22400,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1456661,63s-80-60-36.txt,60,80,20,9372,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1265540,63s-80-60-36.txt,60,80,23,10444,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7717690,63s-80-60-36.txt,60,80,20,9282,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,833436,63s-80-60-37.txt,60,80,24,10692,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,815155,63s-80-60-37.txt,60,80,22,10088,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1157308,63s-80-60-37.txt,60,80,80,23116,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1467761,63s-80-60-37.txt,60,80,21,9506,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1322123,63s-80-60-37.txt,60,80,25,11062,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,8038124,63s-80-60-37.txt,60,80,21,9506,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,746878,63s-80-60-38.txt,60,80,22,9756,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,726684,63s-80-60-38.txt,60,80,19,8560,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1064196,63s-80-60-38.txt,60,80,80,21344,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1342304,63s-80-60-38.txt,60,80,19,8414,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1143595,63s-80-60-38.txt,60,80,21,9246,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,6909554,63s-80-60-38.txt,60,80,19,8558,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,769206,63s-80-60-39.txt,60,80,22,9684,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,743236,63s-80-60-39.txt,60,80,19,8618,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1077843,63s-80-60-39.txt,60,80,80,21998,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1338040,63s-80-60-39.txt,60,80,19,8498,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1175733,63s-80-60-39.txt,60,80,21,9306,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7034362,63s-80-60-39.txt,60,80,19,8760,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,798266,64s-80-75-0.txt,75,80,19,8782,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,754131,64s-80-75-0.txt,75,80,16,7656,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1124825,64s-80-75-0.txt,75,80,80,22940,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1424071,64s-80-75-0.txt,75,80,16,7392,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1236396,64s-80-75-0.txt,75,80,18,8358,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7496037,64s-80-75-0.txt,75,80,16,7600,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,781803,64s-80-75-1.txt,75,80,18,8426,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,744979,64s-80-75-1.txt,75,80,16,7712,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1116189,64s-80-75-1.txt,75,80,80,23224,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1389010,64s-80-75-1.txt,75,80,16,7728,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1213130,64s-80-75-1.txt,75,80,18,8274,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7518565,64s-80-75-1.txt,75,80,16,7730,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,712012,64s-80-75-2.txt,75,80,16,7564,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,683604,64s-80-75-2.txt,75,80,15,7144,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1073333,64s-80-75-2.txt,75,80,80,21676,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1328897,64s-80-75-2.txt,75,80,15,7104,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1114429,64s-80-75-2.txt,75,80,16,7630,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,6975513,64s-80-75-2.txt,75,80,15,7086,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,835243,64s-80-75-3.txt,75,80,19,8694,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,814298,64s-80-75-3.txt,75,80,18,8338,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1173915,64s-80-75-3.txt,75,80,80,23064,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1535816,64s-80-75-3.txt,75,80,17,7848,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1344280,64s-80-75-3.txt,75,80,19,8744,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,8443798,64s-80-75-3.txt,75,80,18,8126,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,751180,64s-80-75-4.txt,75,80,17,7816,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,730160,64s-80-75-4.txt,75,80,16,7412,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1095838,64s-80-75-4.txt,75,80,80,21568,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1354747,64s-80-75-4.txt,75,80,16,7126,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1194234,64s-80-75-4.txt,75,80,17,7866,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7250451,64s-80-75-4.txt,75,80,16,7568,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,790714,64s-80-75-5.txt,75,80,18,8108,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,749012,64s-80-75-5.txt,75,80,17,7808,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1119528,64s-80-75-5.txt,75,80,80,22706,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1386829,64s-80-75-5.txt,75,80,16,7594,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1255281,64s-80-75-5.txt,75,80,18,8274,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7647377,64s-80-75-5.txt,75,80,16,7508,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,729263,64s-80-75-6.txt,75,80,17,7866,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,697523,64s-80-75-6.txt,75,80,15,7270,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1094427,64s-80-75-6.txt,75,80,80,21612,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1311140,64s-80-75-6.txt,75,80,15,7140,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1126030,64s-80-75-6.txt,75,80,16,7664,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,6885330,64s-80-75-6.txt,75,80,15,7230,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,724463,64s-80-75-7.txt,75,80,16,7170,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,700578,64s-80-75-7.txt,75,80,15,6942,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1081148,64s-80-75-7.txt,75,80,80,21422,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1340260,64s-80-75-7.txt,75,80,15,7008,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1150121,64s-80-75-7.txt,75,80,17,7700,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7029450,64s-80-75-7.txt,75,80,15,6948,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,772459,64s-80-75-8.txt,75,80,17,7990,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,747829,64s-80-75-8.txt,75,80,17,7768,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1119588,64s-80-75-8.txt,75,80,80,21672,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1403162,64s-80-75-8.txt,75,80,16,7342,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1205619,64s-80-75-8.txt,75,80,17,7960,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7629485,64s-80-75-8.txt,75,80,17,7726,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,745381,64s-80-75-9.txt,75,80,17,7998,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,723385,64s-80-75-9.txt,75,80,16,7734,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1108816,64s-80-75-9.txt,75,80,80,22618,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1378148,64s-80-75-9.txt,75,80,16,7654,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1158759,64s-80-75-9.txt,75,80,17,8110,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7317321,64s-80-75-9.txt,75,80,16,7514,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,866507,64s-80-75-10.txt,75,80,20,9270,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,861207,64s-80-75-10.txt,75,80,18,8470,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1195407,64s-80-75-10.txt,75,80,80,23912,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1502595,64s-80-75-10.txt,75,80,18,8424,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1423132,64s-80-75-10.txt,75,80,20,9284,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,8590646,64s-80-75-10.txt,75,80,18,8448,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,760272,64s-80-75-11.txt,75,80,17,8276,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,741380,64s-80-75-11.txt,75,80,16,7694,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1116031,64s-80-75-11.txt,75,80,80,21914,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1419030,64s-80-75-11.txt,75,80,16,7860,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1194441,64s-80-75-11.txt,75,80,18,8530,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7527407,64s-80-75-11.txt,75,80,16,7802,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,719158,64s-80-75-12.txt,75,80,16,7716,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,692655,64s-80-75-12.txt,75,80,15,7238,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1101527,64s-80-75-12.txt,75,80,80,22388,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1334846,64s-80-75-12.txt,75,80,15,7214,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1138023,64s-80-75-12.txt,75,80,17,8088,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7039801,64s-80-75-12.txt,75,80,15,7294,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,753193,64s-80-75-13.txt,75,80,17,8070,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,737454,64s-80-75-13.txt,75,80,16,7686,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1156383,64s-80-75-13.txt,75,80,80,22940,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1371694,64s-80-75-13.txt,75,80,16,7712,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1219077,64s-80-75-13.txt,75,80,18,8690,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7627010,64s-80-75-13.txt,75,80,16,7808,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,745885,64s-80-75-14.txt,75,80,17,7940,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,739405,64s-80-75-14.txt,75,80,16,7460,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1096043,64s-80-75-14.txt,75,80,80,21842,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1366977,64s-80-75-14.txt,75,80,16,7304,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1171930,64s-80-75-14.txt,75,80,17,8088,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7131596,64s-80-75-14.txt,75,80,16,7502,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,796569,64s-80-75-15.txt,75,80,18,8458,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,756286,64s-80-75-15.txt,75,80,16,7514,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1124495,64s-80-75-15.txt,75,80,80,22568,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1413616,64s-80-75-15.txt,75,80,16,7886,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1240817,64s-80-75-15.txt,75,80,18,8438,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7844223,64s-80-75-15.txt,75,80,17,7772,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,738328,64s-80-75-16.txt,75,80,17,7764,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,712647,64s-80-75-16.txt,75,80,16,7394,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1085065,64s-80-75-16.txt,75,80,80,21806,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1352295,64s-80-75-16.txt,75,80,15,7014,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1142416,64s-80-75-16.txt,75,80,17,7502,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7190726,64s-80-75-16.txt,75,80,16,7384,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,761340,64s-80-75-17.txt,75,80,17,7782,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,738654,64s-80-75-17.txt,75,80,16,7466,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1114746,64s-80-75-17.txt,75,80,80,22062,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1403864,64s-80-75-17.txt,75,80,16,7534,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1179852,64s-80-75-17.txt,75,80,17,7936,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7478910,64s-80-75-17.txt,75,80,16,7408,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,736502,64s-80-75-18.txt,75,80,17,7796,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,707643,64s-80-75-18.txt,75,80,16,7154,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1118310,64s-80-75-18.txt,75,80,80,21998,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1363277,64s-80-75-18.txt,75,80,15,6786,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1156708,64s-80-75-18.txt,75,80,17,7762,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7160191,64s-80-75-18.txt,75,80,16,6970,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,834510,64s-80-75-19.txt,75,80,19,8524,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,778995,64s-80-75-19.txt,75,80,17,8036,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1166027,64s-80-75-19.txt,75,80,80,22514,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1468249,64s-80-75-19.txt,75,80,17,7886,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1283721,64s-80-75-19.txt,75,80,19,8486,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,8092381,64s-80-75-19.txt,75,80,17,7836,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,776934,64s-80-75-20.txt,75,80,18,8552,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,759636,64s-80-75-20.txt,75,80,17,7842,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1125623,64s-80-75-20.txt,75,80,80,22916,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1420892,64s-80-75-20.txt,75,80,16,7458,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1218722,64s-80-75-20.txt,75,80,18,8300,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7712285,64s-80-75-20.txt,75,80,17,8046,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,740702,64s-80-75-21.txt,75,80,17,7780,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,721740,64s-80-75-21.txt,75,80,16,7302,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1099273,64s-80-75-21.txt,75,80,80,21768,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1418603,64s-80-75-21.txt,75,80,16,7362,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1156294,64s-80-75-21.txt,75,80,17,7788,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7408739,64s-80-75-21.txt,75,80,16,7350,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,742582,64s-80-75-22.txt,75,80,17,7646,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,697317,64s-80-75-22.txt,75,80,15,6982,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1097698,64s-80-75-22.txt,75,80,80,21760,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1328417,64s-80-75-22.txt,75,80,15,7106,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1131441,64s-80-75-22.txt,75,80,17,7762,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7129517,64s-80-75-22.txt,75,80,16,7078,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,738010,64s-80-75-23.txt,75,80,17,7838,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,721989,64s-80-75-23.txt,75,80,16,7532,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1129393,64s-80-75-23.txt,75,80,80,21464,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1331155,64s-80-75-23.txt,75,80,15,7298,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1149110,64s-80-75-23.txt,75,80,17,7868,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7104025,64s-80-75-23.txt,75,80,15,7156,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,819367,64s-80-75-24.txt,75,80,19,8852,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,800485,64s-80-75-24.txt,75,80,17,7816,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1165532,64s-80-75-24.txt,75,80,80,23610,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1472045,64s-80-75-24.txt,75,80,17,8174,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1319771,64s-80-75-24.txt,75,80,19,8888,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,8059464,64s-80-75-24.txt,75,80,17,8036,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,774505,64s-80-75-25.txt,75,80,18,8350,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,739768,64s-80-75-25.txt,75,80,16,7476,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1131530,64s-80-75-25.txt,75,80,80,22708,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1410093,64s-80-75-25.txt,75,80,16,7496,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1211834,64s-80-75-25.txt,75,80,18,8276,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7504190,64s-80-75-25.txt,75,80,16,7442,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,730254,64s-80-75-26.txt,75,80,16,7438,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,716478,64s-80-75-26.txt,75,80,16,7416,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1096880,64s-80-75-26.txt,75,80,80,21120,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1365039,64s-80-75-26.txt,75,80,16,7156,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1147776,64s-80-75-26.txt,75,80,17,7616,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,34601700,64s-80-75-26.txt,75,80,16,7334,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,772233,64s-80-75-27.txt,75,80,18,8326,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,740539,64s-80-75-27.txt,75,80,16,7638,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1113334,64s-80-75-27.txt,75,80,80,22492,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1413179,64s-80-75-27.txt,75,80,16,7652,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1183364,64s-80-75-27.txt,75,80,17,8252,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7417254,64s-80-75-27.txt,75,80,16,7718,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,735778,64s-80-75-28.txt,75,80,17,7638,WITH_ENCAPSULATION
RANDOM,SSHAPE,10,3,900,711216,64s-80-75-28.txt,75,80,15,7052,WITH_ENCAPSULATION
SOP,SSHAPE,10,3,900,1096746,64s-80-75-28.txt,75,80,80,21472,WITH_ENCAPSULATION
G01,SSHAPE,10,3,900,1324094,64s-80-75-28.txt,75,80,15,6904,WITH_ENCAPSULATION
G02,SSHAPE,10,3,900,1137679,64s-80-75-28.txt,75,80,16,7448,WITH_ENCAPSULATION
G03,SSHAPE,10,3,900,7011521,64s-80-75-28.txt,75,80,15,6858,WITH_ENCAPSULATION
FCFS,SSHAPE,10,3,900,818476,64s-80-75-29.txt,75,80,19,8834,WITH_ENCAPSULATION
