obp_algorithm,prp_algorithm,ls_algorithm,num_aisles,num_cross_aisles,num_storage_locations,time,code_instance,capacity_device,num_orders,before_num_batches,before_distance,after_num_batches,after_distance,type_experiment
RANDOM,LGAP,LS_1x2,10,3,900,5816511,25s-30-30-28.txt,30,30,19,6525,19,6525,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5668576,25s-30-30-28.txt,30,30,20,6524,20,6524,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2932065,25s-30-30-29.txt,30,30,18,6320,18,6320,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,630311,25s-30-30-29.txt,30,30,18,6305,18,6305,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,7658374,25s-30-30-29.txt,30,30,19,6610,19,6489,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6647633,25s-30-30-29.txt,30,30,19,6452,19,6452,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2808618,25s-30-30-30.txt,30,30,15,4949,15,4949,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,778184,25s-30-30-30.txt,30,30,16,5298,16,5298,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3870548,25s-30-30-30.txt,30,30,15,5118,15,5118,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,9773845,25s-30-30-30.txt,30,30,15,4923,15,4883,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1562303,25s-30-30-31.txt,30,30,17,5763,17,5763,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,913260,25s-30-30-31.txt,30,30,18,6008,18,5912,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,5111566,25s-30-30-31.txt,30,30,17,5906,17,5906,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,11972820,25s-30-30-31.txt,30,30,19,6068,19,6068,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4008017,25s-30-30-32.txt,30,30,15,5111,15,5111,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1228557,25s-30-30-32.txt,30,30,15,5252,15,5252,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3671908,25s-30-30-32.txt,30,30,15,5101,15,5072,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6842651,25s-30-30-32.txt,30,30,16,5346,16,5261,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2066926,25s-30-30-33.txt,30,30,17,5565,17,5565,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,796278,25s-30-30-33.txt,30,30,16,5499,16,5499,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,7755534,25s-30-30-33.txt,30,30,17,5571,17,5529,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,14853218,25s-30-30-33.txt,30,30,17,5696,17,5696,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1595495,25s-30-30-34.txt,30,30,16,5726,16,5726,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,868968,25s-30-30-34.txt,30,30,17,5877,17,5877,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4427615,25s-30-30-34.txt,30,30,16,5702,16,5702,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,7152084,25s-30-30-34.txt,30,30,17,5830,17,5830,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3505819,25s-30-30-35.txt,30,30,17,5811,17,5811,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,808140,25s-30-30-35.txt,30,30,16,5548,16,5548,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4120961,25s-30-30-35.txt,30,30,16,5646,16,5646,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,11022098,25s-30-30-35.txt,30,30,17,5846,17,5846,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3590743,25s-30-30-36.txt,30,30,14,4745,14,4745,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,552205,25s-30-30-36.txt,30,30,13,4749,13,4659,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3359112,25s-30-30-36.txt,30,30,14,4745,14,4568,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6070824,25s-30-30-36.txt,30,30,13,4504,13,4504,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3871719,25s-30-30-37.txt,30,30,19,6050,19,6050,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1151621,25s-30-30-37.txt,30,30,19,5967,19,5948,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,7458584,25s-30-30-37.txt,30,30,18,5789,18,5789,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2709223,25s-30-30-37.txt,30,30,20,6141,20,6141,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4054955,25s-30-30-38.txt,30,30,18,5946,18,5946,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1663883,25s-30-30-38.txt,30,30,18,5722,18,5722,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,10907077,25s-30-30-38.txt,30,30,18,5934,18,5892,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,11859011,25s-30-30-38.txt,30,30,19,6008,19,6008,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1832570,25s-30-30-39.txt,30,30,15,5184,15,5184,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1809460,25s-30-30-39.txt,30,30,16,5426,16,5330,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,8644626,25s-30-30-39.txt,30,30,16,5459,16,5351,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,9265415,25s-30-30-39.txt,30,30,16,5374,16,5330,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3762755,26s-30-45-0.txt,45,30,10,4088,10,4088,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1736560,26s-30-45-0.txt,45,30,10,4110,10,4018,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4874010,26s-30-45-0.txt,45,30,10,3934,10,3854,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,7079734,26s-30-45-0.txt,45,30,10,4148,10,4044,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2851765,26s-30-45-1.txt,45,30,12,5127,12,5127,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1872631,26s-30-45-1.txt,45,30,12,5216,12,5164,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4097399,26s-30-45-1.txt,45,30,12,5070,12,4976,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,14565187,26s-30-45-1.txt,45,30,12,4955,12,4916,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1251095,26s-30-45-2.txt,45,30,10,4213,10,4213,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1372587,26s-30-45-2.txt,45,30,11,4401,11,4401,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4440911,26s-30-45-2.txt,45,30,11,4451,11,4311,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5371420,26s-30-45-2.txt,45,30,10,4245,10,4151,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1075403,26s-30-45-3.txt,45,30,9,3694,9,3694,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,939120,26s-30-45-3.txt,45,30,9,3774,9,3774,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3478680,26s-30-45-3.txt,45,30,9,3694,9,3694,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4030587,26s-30-45-3.txt,45,30,9,3678,9,3648,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2053767,26s-30-45-4.txt,45,30,11,4654,11,4654,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1199957,26s-30-45-4.txt,45,30,12,4741,12,4703,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2611915,26s-30-45-4.txt,45,30,11,4651,11,4546,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6121340,26s-30-45-4.txt,45,30,11,4622,11,4536,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2067684,26s-30-45-5.txt,45,30,10,4149,10,4149,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1447440,26s-30-45-5.txt,45,30,10,4211,10,4143,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,6441202,26s-30-45-5.txt,45,30,11,4430,11,4306,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,8964649,26s-30-45-5.txt,45,30,11,4578,11,4510,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3626461,26s-30-45-6.txt,45,30,12,4696,12,4696,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1071295,26s-30-45-6.txt,45,30,12,4595,12,4595,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4851745,26s-30-45-6.txt,45,30,12,4814,12,4630,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3815921,26s-30-45-6.txt,45,30,11,4568,11,4298,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2469132,26s-30-45-7.txt,45,30,12,4950,12,4866,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1702485,26s-30-45-7.txt,45,30,12,4856,12,4795,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3469670,26s-30-45-7.txt,45,30,12,4993,12,4786,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6276352,26s-30-45-7.txt,45,30,12,4942,12,4695,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4052387,26s-30-45-8.txt,45,30,12,4923,12,4923,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,802664,26s-30-45-8.txt,45,30,13,5179,13,5080,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4082156,26s-30-45-8.txt,45,30,12,4919,12,4769,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5559754,26s-30-45-8.txt,45,30,12,4917,12,4802,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2255491,26s-30-45-9.txt,45,30,10,3927,10,3927,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,615335,26s-30-45-9.txt,45,30,10,3806,10,3806,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2731559,26s-30-45-9.txt,45,30,10,3919,10,3861,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3020842,26s-30-45-9.txt,45,30,10,3908,10,3808,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2605902,26s-30-45-10.txt,45,30,11,4561,11,4561,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1280920,26s-30-45-10.txt,45,30,11,4538,11,4538,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3179140,26s-30-45-10.txt,45,30,11,4530,11,4484,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3457520,26s-30-45-10.txt,45,30,11,4528,11,4528,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2830733,26s-30-45-11.txt,45,30,12,4965,12,4965,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1015247,26s-30-45-11.txt,45,30,11,4680,11,4680,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4993814,26s-30-45-11.txt,45,30,12,4950,12,4804,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6535775,26s-30-45-11.txt,45,30,12,5031,12,4967,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2510470,26s-30-45-12.txt,45,30,10,4223,10,4223,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,929678,26s-30-45-12.txt,45,30,10,4347,10,4347,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2784616,26s-30-45-12.txt,45,30,10,4382,10,4312,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4078326,26s-30-45-12.txt,45,30,10,4482,10,4394,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2082492,26s-30-45-13.txt,45,30,11,4356,11,4356,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,925444,26s-30-45-13.txt,45,30,11,4462,11,4351,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2267581,26s-30-45-13.txt,45,30,11,4489,11,4321,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3382432,26s-30-45-13.txt,45,30,11,4402,11,4337,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1889470,26s-30-45-14.txt,45,30,9,3846,9,3846,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,676579,26s-30-45-14.txt,45,30,9,3918,9,3848,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2147992,26s-30-45-14.txt,45,30,9,3932,9,3880,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3061604,26s-30-45-14.txt,45,30,9,3872,9,3736,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,910769,26s-30-45-15.txt,45,30,11,4702,11,4702,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1164072,26s-30-45-15.txt,45,30,12,4846,12,4804,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4337163,26s-30-45-15.txt,45,30,12,4915,12,4827,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4388230,26s-30-45-15.txt,45,30,11,4696,11,4662,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,14681200,26s-30-45-16.txt,45,30,11,4356,11,4356,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,937236,26s-30-45-16.txt,45,30,12,4778,12,4654,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2094100,26s-30-45-16.txt,45,30,11,4517,11,4407,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4615158,26s-30-45-16.txt,45,30,11,4504,11,4471,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1568272,26s-30-45-17.txt,45,30,11,4743,11,4743,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,857231,26s-30-45-17.txt,45,30,11,4869,11,4747,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3784648,26s-30-45-17.txt,45,30,12,4911,12,4849,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4755992,26s-30-45-17.txt,45,30,11,4780,11,4780,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2582246,26s-30-45-18.txt,45,30,11,4762,11,4762,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,922477,26s-30-45-18.txt,45,30,11,4766,11,4766,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2980056,26s-30-45-18.txt,45,30,11,4623,11,4601,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3831686,26s-30-45-18.txt,45,30,11,4760,11,4680,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2694895,26s-30-45-19.txt,45,30,11,4217,11,4217,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,777371,26s-30-45-19.txt,45,30,10,4081,10,4081,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1823479,26s-30-45-19.txt,45,30,10,4275,10,4135,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6754197,26s-30-45-19.txt,45,30,11,4390,11,4247,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1668118,26s-30-45-20.txt,45,30,9,3632,9,3632,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,827855,26s-30-45-20.txt,45,30,9,3738,9,3672,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1826835,26s-30-45-20.txt,45,30,9,3774,9,3592,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4448199,26s-30-45-20.txt,45,30,9,3658,9,3606,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2666977,26s-30-45-21.txt,45,30,12,4811,12,4811,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1411678,26s-30-45-21.txt,45,30,12,4890,12,4695,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4887356,26s-30-45-21.txt,45,30,12,4690,12,4652,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,12386726,26s-30-45-21.txt,45,30,12,4784,12,4690,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2368911,26s-30-45-22.txt,45,30,12,4987,12,4987,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1362079,26s-30-45-22.txt,45,30,12,4793,12,4793,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,5719366,26s-30-45-22.txt,45,30,12,4861,12,4825,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,7112439,26s-30-45-22.txt,45,30,12,4882,12,4882,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4173888,26s-30-45-23.txt,45,30,11,4427,11,4427,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1806918,26s-30-45-23.txt,45,30,11,4410,11,4309,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,5874730,26s-30-45-23.txt,45,30,11,4302,11,4244,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6236733,26s-30-45-23.txt,45,30,11,4432,11,4306,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3933286,26s-30-45-24.txt,45,30,11,4646,11,4646,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1128585,26s-30-45-24.txt,45,30,11,4556,11,4504,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,5620913,26s-30-45-24.txt,45,30,11,4432,11,4400,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6212476,26s-30-45-24.txt,45,30,11,4482,11,4464,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,4576843,26s-30-45-25.txt,45,30,12,4659,12,4659,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,1228378,26s-30-45-25.txt,45,30,12,4728,12,4694,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4891858,26s-30-45-25.txt,45,30,12,4667,12,4594,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,4731662,26s-30-45-25.txt,45,30,12,4674,12,4541,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2347232,26s-30-45-26.txt,45,30,11,4576,11,4576,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,927918,26s-30-45-26.txt,45,30,11,4710,11,4688,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3155336,26s-30-45-26.txt,45,30,11,4634,11,4500,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5569474,26s-30-45-26.txt,45,30,11,4590,11,4408,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2453885,26s-30-45-27.txt,45,30,11,4326,11,4326,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,782146,26s-30-45-27.txt,45,30,11,4461,11,4359,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2026219,26s-30-45-27.txt,45,30,10,4337,10,4283,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3680812,26s-30-45-27.txt,45,30,10,4338,10,4171,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,3433970,26s-30-45-28.txt,45,30,11,4544,11,4544,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,766325,26s-30-45-28.txt,45,30,11,4680,11,4680,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3914204,26s-30-45-28.txt,45,30,11,4574,11,4548,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3874447,26s-30-45-28.txt,45,30,11,4600,11,4586,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2836848,26s-30-45-29.txt,45,30,11,4577,11,4577,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,768326,26s-30-45-29.txt,45,30,10,4208,10,4208,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,4285907,26s-30-45-29.txt,45,30,11,4379,11,4346,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2765367,26s-30-45-29.txt,45,30,11,4386,11,4386,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,1810021,26s-30-45-30.txt,45,30,11,4484,11,4484,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,465994,26s-30-45-30.txt,45,30,11,4504,11,4504,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2941281,26s-30-45-30.txt,45,30,11,4462,11,4346,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,6353303,26s-30-45-30.txt,45,30,11,4545,11,4329,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,804484,26s-30-45-31.txt,45,30,10,4254,10,4254,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,837954,26s-30-45-31.txt,45,30,11,4394,11,4394,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1798782,26s-30-45-31.txt,45,30,10,4287,10,4260,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3764524,26s-30-45-31.txt,45,30,10,4355,10,4332,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2328557,26s-30-45-32.txt,45,30,10,4103,10,4103,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,586334,26s-30-45-32.txt,45,30,10,4294,10,4294,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2994326,26s-30-45-32.txt,45,30,10,4182,10,4027,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3896165,26s-30-45-32.txt,45,30,10,4297,10,4159,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,610966,26s-30-45-33.txt,45,30,10,4508,10,4508,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,843019,26s-30-45-33.txt,45,30,11,4632,11,4632,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3984351,26s-30-45-33.txt,45,30,11,4838,11,4632,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,3693027,26s-30-45-33.txt,45,30,11,4646,11,4398,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,2920949,26s-30-45-34.txt,45,30,11,4432,11,4432,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,734860,26s-30-45-34.txt,45,30,11,4460,11,4432,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,3144788,26s-30-45-34.txt,45,30,11,4414,11,4262,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,7238006,26s-30-45-34.txt,45,30,11,4382,11,4354,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,848143,26s-30-45-35.txt,45,30,11,4860,11,4860,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,821164,26s-30-45-35.txt,45,30,11,4830,11,4830,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,2124079,26s-30-45-35.txt,45,30,11,4794,11,4734,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,5592507,26s-30-45-35.txt,45,30,11,4811,11,4683,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,547820,26s-30-45-36.txt,45,30,9,3778,9,3778,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,893525,26s-30-45-36.txt,45,30,10,3931,10,3919,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x2,10,3,900,1392875,26s-30-45-36.txt,45,30,9,3790,9,3672,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_2x2,10,3,900,2502989,26s-30-45-36.txt,45,30,9,3800,9,3710,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x0,10,3,900,927883,26s-30-45-37.txt,45,30,9,3858,9,3858,WITHOUT_ENCAPSULATION
RANDOM,LGAP,LS_1x1,10,3,900,674854,26s-30-45-37.txt,45,30,9,3783,9,3783,WITHOUT_ENCAPSULATION
